Product,Entity,Operation,Campaign ID,Ad Group ID,Portfolio ID,Ad ID,Keyword ID,Product Targeting ID,Campaign Name,Ad Group Name,Campaign Name (Informational only),Ad Group Name (Informational only),Portfolio Name (Informational only),Start Date,End Date,Targeting Type,State,Campaign State (Informational only),Ad Group State (Informational only),Daily Budget,SKU,ASIN (Informational only),Eligibility Status (Informational only),Reason for Ineligibility (Informational only),Ad Group Default Bid,Ad Group Default Bid (Informational only),Bid,Keyword Text,Native Language Keyword,Native Language Locale,Match Type,Bidding Strategy,Placement,Percentage,Product Targeting Expression,Resolved Product Targeting Expression (Informational only),Impressions,Clicks,Click-through Rate,Spend,Sales,Orders,Units,Conversion Rate,ACOS,CPC,ROAS,status
Sponsored Products,Campaign Negative Keyword,,485157360224517,,,,324501398095861,,,,RG_B0CFDD6BQW_SP_broad_beneno para cucarachas_Ultimatum Roach,,Ultimatum Roach - Jungle Click,,,,enabled,paused,,,,,,,,,,ant killer outdoor,,,Negative Exact,,,,,,0,0,0.00%,0.00,0.00,0,0,0.00%,0.00%,0.00,0.00,
Sponsored Products,Campaign Negative Keyword,,485157360224517,,,,440127557668849,,,,RG_B0CFDD6BQW_SP_broad_beneno para cucarachas_Ultimatum Roach,,Ultimatum Roach - Jungle Click,,,,enabled,paused,,,,,,,,,,ant killer outdoor,,,Negative Exact,,,,,,0,0,0.00%,0.00,0.00,0,0,0.00%,0.00%,0.00,0.00,
Sponsored Products,Campaign Negative Keyword,,485157360224517,,,,452316687002038,,,,RG_B0CFDD6BQW_SP_broad_beneno para cucarachas_Ultimatum Roach,,Ultimatum Roach - Jungle Click,,,,enabled,paused,,,,,,,,,,ant killer outdoor,,,Negative Exact,,,,,,0,0,0.00%,0.00,0.00,0,0,0.00%,0.00%,0.00,0.00,
Sponsored Products,Campaign Negative Keyword,,485157360224517,,,,379901909340439,,,,RG_B0CFDD6BQW_SP_broad_beneno para cucarachas_Ultimatum Roach,,Ultimatum Roach - Jungle Click,,,,enabled,paused,,,,,,,,,,ant killer outdoor,,,Negative Exact,,,,,,0,0,0.00%,0.00,0.00,0,0,0.00%,0.00%,0.00,0.00,
Sponsored Products,Campaign Negative Keyword,,485157360224517,,,,406201402806539,,,,RG_B0CFDD6BQW_SP_broad_beneno para cucarachas_Ultimatum Roach,,Ultimatum Roach - Jungle Click,,,,enabled,paused,,,,,,,,,,ant bait gel,,,Negative Exact,,,,,,0,0,0.00%,0.00,0.00,0,0,0.00%,0.00%,0.00,0.00,
Sponsored Products,Campaign Negative Keyword,,485157360224517,,,,410740220180246,,,,RG_B0CFDD6BQW_SP_broad_beneno para cucarachas_Ultimatum Roach,,Ultimatum Roach - Jungle Click,,,,enabled,paused,,,,,,,,,,ant killer outdoor,,,Negative Exact,,,,,,0,0,0.00%,0.00,0.00,0,0,0.00%,0.00%,0.00,0.00,
Sponsored Products,Campaign Negative Keyword,,485157360224517,,,,516330853218385,,,,RG_B0CFDD6BQW_SP_broad_beneno para cucarachas_Ultimatum Roach,,Ultimatum Roach - Jungle Click,,,,enabled,paused,,,,,,,,,,ant killer outdoor,,,Negative Exact,,,,,,0,0,0.00%,0.00,0.00,0,0,0.00%,0.00%,0.00,0.00,
Sponsored Products,Campaign Negative Keyword,,485157360224517,,,,290293383305527,,,,RG_B0CFDD6BQW_SP_broad_beneno para cucarachas_Ultimatum Roach,,Ultimatum Roach - Jungle Click,,,,enabled,paused,,,,,,,,,,b001egovtu,,,Negative Exact,,,,,,0,0,0.00%,0.00,0.00,0,0,0.00%,0.00%,0.00,0.00,
Sponsored Products,Campaign Negative Keyword,,485157360224517,,,,319936710717602,,,,RG_B0CFDD6BQW_SP_broad_beneno para cucarachas_Ultimatum Roach,,Ultimatum Roach - Jungle Click,,,,enabled,paused,,,,,,,,,,b000ruijym,,,Negative Exact,,,,,,0,0,0.00%,0.00,0.00,0,0,0.00%,0.00%,0.00,0.00,
Sponsored Products,Campaign Negative Keyword,,485157360224517,,,,298565063687439,,,,RG_B0CFDD6BQW_SP_broad_beneno para cucarachas_Ultimatum Roach,,Ultimatum Roach - Jungle Click,,,,enabled,paused,,,,,,,,,,ant killer outdoor,,,Negative Exact,,,,,,0,0,0.00%,0.00,0.00,0,0,0.00%,0.00%,0.00,0.00,
Sponsored Products,Campaign Negative Keyword,,485157360224517,,,,519068909861364,,,,RG_B0CFDD6BQW_SP_broad_beneno para cucarachas_Ultimatum Roach,,Ultimatum Roach - Jungle Click,,,,enabled,paused,,,,,,,,,,ant killer outdoor,,,Negative Exact,,,,,,0,0,0.00%,0.00,0.00,0,0,0.00%,0.00%,0.00,0.00,
Sponsored Products,Campaign Negative Keyword,,485157360224517,,,,453031325142995,,,,RG_B0CFDD6BQW_SP_broad_beneno para cucarachas_Ultimatum Roach,,Ultimatum Roach - Jungle Click,,,,enabled,paused,,,,,,,,,,ant killer outdoor,,,Negative Exact,,,,,,0,0,0.00%,0.00,0.00,0,0,0.00%,0.00%,0.00,0.00,
Sponsored Products,Campaign Negative Keyword,,485157360224517,,,,326571740602033,,,,RG_B0CFDD6BQW_SP_broad_beneno para cucarachas_Ultimatum Roach,,Ultimatum Roach - Jungle Click,,,,enabled,paused,,,,,,,,,,ant killer outdoor,,,Negative Exact,,,,,,0,0,0.00%,0.00,0.00,0,0,0.00%,0.00%,0.00,0.00,
Sponsored Products,Campaign Negative Keyword,,485157360224517,,,,484865013949014,,,,RG_B0CFDD6BQW_SP_broad_beneno para cucarachas_Ultimatum Roach,,Ultimatum Roach - Jungle Click,,,,enabled,paused,,,,,,,,,,ant killer outdoor,,,Negative Exact,,,,,,0,0,0.00%,0.00,0.00,0,0,0.00%,0.00%,0.00,0.00,
Sponsored Products,Campaign Negative Keyword,,485157360224517,,,,472798576408060,,,,RG_B0CFDD6BQW_SP_broad_beneno para cucarachas_Ultimatum Roach,,Ultimatum Roach - Jungle Click,,,,enabled,paused,,,,,,,,,,ant killer outdoor,,,Negative Exact,,,,,,0,0,0.00%,0.00,0.00,0,0,0.00%,0.00%,0.00,0.00,
Sponsored Products,Campaign Negative Keyword,,485157360224517,,,,492322895376367,,,,RG_B0CFDD6BQW_SP_broad_beneno para cucarachas_Ultimatum Roach,,Ultimatum Roach - Jungle Click,,,,enabled,paused,,,,,,,,,,animal repellent outdoor,,,Negative Exact,,,,,,0,0,0.00%,0.00,0.00,0,0,0.00%,0.00%,0.00,0.00,
Sponsored Products,Campaign Negative Keyword,,485157360224517,,,,346780337365776,,,,RG_B0CFDD6BQW_SP_broad_beneno para cucarachas_Ultimatum Roach,,Ultimatum Roach - Jungle Click,,,,enabled,paused,,,,,,,,,,advion cockroach spray,,,Negative Exact,,,,,,0,0,0.00%,0.00,0.00,0,0,0.00%,0.00%,0.00,0.00,
Sponsored Products,Campaign Negative Keyword,,485157360224517,,,,294187183477623,,,,RG_B0CFDD6BQW_SP_broad_beneno para cucarachas_Ultimatum Roach,,Ultimatum Roach - Jungle Click,,,,enabled,paused,,,,,,,,,,advion cockroach spray,,,Negative Exact,,,,,,0,0,0.00%,0.00,0.00,0,0,0.00%,0.00%,0.00,0.00,
Sponsored Products,Campaign Negative Keyword,,485157360224517,,,,353837813686261,,,,RG_B0CFDD6BQW_SP_broad_beneno para cucarachas_Ultimatum Roach,,Ultimatum Roach - Jungle Click,,,,enabled,paused,,,,,,,,,,animal repellent outdoor,,,Negative Exact,,,,,,0,0,0.00%,0.00,0.00,0,0,0.00%,0.00%,0.00,0.00,
Sponsored Products,Campaign Negative Keyword,,485157360224517,,,,500566863687109,,,,RG_B0CFDD6BQW_SP_broad_beneno para cucarachas_Ultimatum Roach,,Ultimatum Roach - Jungle Click,,,,enabled,paused,,,,,,,,,,animal repellent outdoor,,,Negative Exact,,,,,,0,0,0.00%,0.00,0.00,0,0,0.00%,0.00%,0.00,0.00,
Sponsored Products,Campaign Negative Keyword,,485157360224517,,,,526016291519753,,,,RG_B0CFDD6BQW_SP_broad_beneno para cucarachas_Ultimatum Roach,,Ultimatum Roach - Jungle Click,,,,enabled,paused,,,,,,,,,,animal repellent outdoor,,,Negative Exact,,,,,,0,0,0.00%,0.00,0.00,0,0,0.00%,0.00%,0.00,0.00,
Sponsored Products,Campaign Negative Keyword,,485157360224517,,,,486921622399596,,,,RG_B0CFDD6BQW_SP_broad_beneno para cucarachas_Ultimatum Roach,,Ultimatum Roach - Jungle Click,,,,enabled,paused,,,,,,,,,,advion cockroach spray,,,Negative Exact,,,,,,0,0,0.00%,0.00,0.00,0,0,0.00%,0.00%,0.00,0.00,
Sponsored Products,Campaign Negative Keyword,,485157360224517,,,,561120409301105,,,,RG_B0CFDD6BQW_SP_broad_beneno para cucarachas_Ultimatum Roach,,Ultimatum Roach - Jungle Click,,,,enabled,paused,,,,,,,,,,b0034jg9bs,,,Negative Exact,,,,,,0,0,0.00%,0.00,0.00,0,0,0.00%,0.00%,0.00,0.00,
Sponsored Products,Campaign Negative Keyword,,485157360224517,,,,353340681754673,,,,RG_B0CFDD6BQW_SP_broad_beneno para cucarachas_Ultimatum Roach,,Ultimatum Roach - Jungle Click,,,,enabled,paused,,,,,,,,,,b0034jg9bs,,,Negative Exact,,,,,,0,0,0.00%,0.00,0.00,0,0,0.00%,0.00%,0.00,0.00,
Sponsored Products,Campaign Negative Keyword,,485157360224517,,,,561987454721843,,,,RG_B0CFDD6BQW_SP_broad_beneno para cucarachas_Ultimatum Roach,,Ultimatum Roach - Jungle Click,,,,enabled,paused,,,,,,,,,,b0034jg9bs,,,Negative Exact,,,,,,0,0,0.00%,0.00,0.00,0,0,0.00%,0.00%,0.00,0.00,
Sponsored Products,Campaign Negative Keyword,,485157360224517,,,,410033679714140,,,,RG_B0CFDD6BQW_SP_broad_beneno para cucarachas_Ultimatum Roach,,Ultimatum Roach - Jungle Click,,,,enabled,paused,,,,,,,,,,b0034jg9bs,,,Negative Exact,,,,,,0,0,0.00%,0.00,0.00,0,0,0.00%,0.00%,0.00,0.00,
Sponsored Products,Campaign Negative Keyword,,485157360224517,,,,519513943095924,,,,RG_B0CFDD6BQW_SP_broad_beneno para cucarachas_Ultimatum Roach,,Ultimatum Roach - Jungle Click,,,,enabled,paused,,,,,,,,,,b0034jg9bs,,,Negative Exact,,,,,,0,0,0.00%,0.00,0.00,0,0,0.00%,0.00%,0.00,0.00,
Sponsored Products,Campaign Negative Keyword,,485157360224517,,,,562052484477243,,,,RG_B0CFDD6BQW_SP_broad_beneno para cucarachas_Ultimatum Roach,,Ultimatum Roach - Jungle Click,,,,enabled,paused,,,,,,,,,,b0034jg9bs,,,Negative Exact,,,,,,0,0,0.00%,0.00,0.00,0,0,0.00%,0.00%,0.00,0.00,
Sponsored Products,Campaign Negative Keyword,,485157360224517,,,,350286155619424,,,,RG_B0CFDD6BQW_SP_broad_beneno para cucarachas_Ultimatum Roach,,Ultimatum Roach - Jungle Click,,,,enabled,paused,,,,,,,,,,b0034jg9bs,,,Negative Exact,,,,,,0,0,0.00%,0.00,0.00,0,0,0.00%,0.00%,0.00,0.00,
Sponsored Products,Campaign Negative Keyword,,485157360224517,,,,465459170426632,,,,RG_B0CFDD6BQW_SP_broad_beneno para cucarachas_Ultimatum Roach,,Ultimatum Roach - Jungle Click,,,,enabled,paused,,,,,,,,,,b0034jg9bs,,,Negative Exact,,,,,,0,0,0.00%,0.00,0.00,0,0,0.00%,0.00%,0.00,0.00,
Sponsored Products,Campaign Negative Keyword,,485157360224517,,,,307139450003668,,,,RG_B0CFDD6BQW_SP_broad_beneno para cucarachas_Ultimatum Roach,,Ultimatum Roach - Jungle Click,,,,enabled,paused,,,,,,,,,,b0034jg9bs,,,Negative Exact,,,,,,0,0,0.00%,0.00,0.00,0,0,0.00%,0.00%,0.00,0.00,
Sponsored Products,Campaign Negative Keyword,,485157360224517,,,,425917066668207,,,,RG_B0CFDD6BQW_SP_broad_beneno para cucarachas_Ultimatum Roach,,Ultimatum Roach - Jungle Click,,,,enabled,paused,,,,,,,,,,b0034jg9bs,,,Negative Exact,,,,,,0,0,0.00%,0.00,0.00,0,0,0.00%,0.00%,0.00,0.00,
Sponsored Products,Campaign Negative Keyword,,485157360224517,,,,462076114097579,,,,RG_B0CFDD6BQW_SP_broad_beneno para cucarachas_Ultimatum Roach,,Ultimatum Roach - Jungle Click,,,,enabled,paused,,,,,,,,,,b0034jg9bs,,,Negative Exact,,,,,,0,0,0.00%,0.00,0.00,0,0,0.00%,0.00%,0.00,0.00,
Sponsored Products,Campaign Negative Keyword,,485157360224517,,,,370858829355046,,,,RG_B0CFDD6BQW_SP_broad_beneno para cucarachas_Ultimatum Roach,,Ultimatum Roach - Jungle Click,,,,enabled,paused,,,,,,,,,,b0034jg9bs,,,Negative Exact,,,,,,0,0,0.00%,0.00,0.00,0,0,0.00%,0.00%,0.00,0.00,
Sponsored Products,Campaign Negative Keyword,,485157360224517,,,,363200009319788,,,,RG_B0CFDD6BQW_SP_broad_beneno para cucarachas_Ultimatum Roach,,Ultimatum Roach - Jungle Click,,,,enabled,paused,,,,,,,,,,b0034jg9bs,,,Negative Exact,,,,,,0,0,0.00%,0.00,0.00,0,0,0.00%,0.00%,0.00,0.00,
Sponsored Products,Campaign Negative Keyword,,485157360224517,,,,343804725991995,,,,RG_B0CFDD6BQW_SP_broad_beneno para cucarachas_Ultimatum Roach,,Ultimatum Roach - Jungle Click,,,,enabled,paused,,,,,,,,,,b0034jg9bs,,,Negative Exact,,,,,,0,0,0.00%,0.00,0.00,0,0,0.00%,0.00%,0.00,0.00,
Sponsored Products,Campaign Negative Keyword,,485157360224517,,,,393682819908486,,,,RG_B0CFDD6BQW_SP_broad_beneno para cucarachas_Ultimatum Roach,,Ultimatum Roach - Jungle Click,,,,enabled,paused,,,,,,,,,,b0034jg9bs,,,Negative Exact,,,,,,0,0,0.00%,0.00,0.00,0,0,0.00%,0.00%,0.00,0.00,
Sponsored Products,Campaign Negative Keyword,,485157360224517,,,,560199200636676,,,,RG_B0CFDD6BQW_SP_broad_beneno para cucarachas_Ultimatum Roach,,Ultimatum Roach - Jungle Click,,,,enabled,paused,,,,,,,,,,acid drain clog remover heavy duty shower,,,Negative Exact,,,,,,0,0,0.00%,0.00,0.00,0,0,0.00%,0.00%,0.00,0.00,
Sponsored Products,Campaign Negative Keyword,,485157360224517,,,,420400823668801,,,,RG_B0CFDD6BQW_SP_broad_beneno para cucarachas_Ultimatum Roach,,Ultimatum Roach - Jungle Click,,,,enabled,paused,,,,,,,,,,b0034jg9bs,,,Negative Exact,,,,,,0,0,0.00%,0.00,0.00,0,0,0.00%,0.00%,0.00,0.00,
Sponsored Products,Campaign Negative Keyword,,485157360224517,,,,372735423936518,,,,RG_B0CFDD6BQW_SP_broad_beneno para cucarachas_Ultimatum Roach,,Ultimatum Roach - Jungle Click,,,,enabled,paused,,,,,,,,,,b0034jg9bs,,,Negative Exact,,,,,,0,0,0.00%,0.00,0.00,0,0,0.00%,0.00%,0.00,0.00,
Sponsored Products,Campaign Negative Keyword,,485157360224517,,,,418458518091572,,,,RG_B0CFDD6BQW_SP_broad_beneno para cucarachas_Ultimatum Roach,,Ultimatum Roach - Jungle Click,,,,enabled,paused,,,,,,,,,,b0034jg9bs,,,Negative Exact,,,,,,0,0,0.00%,0.00,0.00,0,0,0.00%,0.00%,0.00,0.00,
Sponsored Products,Campaign Negative Keyword,,485157360224517,,,,367841072649109,,,,RG_B0CFDD6BQW_SP_broad_beneno para cucarachas_Ultimatum Roach,,Ultimatum Roach - Jungle Click,,,,enabled,paused,,,,,,,,,,b0034jg9bs,,,Negative Exact,,,,,,0,0,0.00%,0.00,0.00,0,0,0.00%,0.00%,0.00,0.00,
Sponsored Products,Campaign Negative Keyword,,485157360224517,,,,369087876455232,,,,RG_B0CFDD6BQW_SP_broad_beneno para cucarachas_Ultimatum Roach,,Ultimatum Roach - Jungle Click,,,,enabled,paused,,,,,,,,,,b0034jg9bs,,,Negative Exact,,,,,,0,0,0.00%,0.00,0.00,0,0,0.00%,0.00%,0.00,0.00,
Sponsored Products,Campaign Negative Keyword,,485157360224517,,,,350536591152367,,,,RG_B0CFDD6BQW_SP_broad_beneno para cucarachas_Ultimatum Roach,,Ultimatum Roach - Jungle Click,,,,enabled,paused,,,,,,,,,,b0034jg9bs,,,Negative Exact,,,,,,0,0,0.00%,0.00,0.00,0,0,0.00%,0.00%,0.00,0.00,
Sponsored Products,Campaign Negative Keyword,,485157360224517,,,,513189495617296,,,,RG_B0CFDD6BQW_SP_broad_beneno para cucarachas_Ultimatum Roach,,Ultimatum Roach - Jungle Click,,,,enabled,paused,,,,,,,,,,b0034jg9bs,,,Negative Exact,,,,,,0,0,0.00%,0.00,0.00,0,0,0.00%,0.00%,0.00,0.00,
Sponsored Products,Campaign Negative Keyword,,485157360224517,,,,351651601288022,,,,RG_B0CFDD6BQW_SP_broad_beneno para cucarachas_Ultimatum Roach,,Ultimatum Roach - Jungle Click,,,,enabled,paused,,,,,,,,,,4x blue pond dye 1 gallon,,,Negative Exact,,,,,,0,0,0.00%,0.00,0.00,0,0,0.00%,0.00%,0.00,0.00,
Sponsored Products,Campaign Negative Keyword,,485157360224517,,,,476874046296765,,,,RG_B0CFDD6BQW_SP_broad_beneno para cucarachas_Ultimatum Roach,,Ultimatum Roach - Jungle Click,,,,enabled,paused,,,,,,,,,,b0034jg9bs,,,Negative Exact,,,,,,0,0,0.00%,0.00,0.00,0,0,0.00%,0.00%,0.00,0.00,
Sponsored Products,Campaign Negative Keyword,,485157360224517,,,,414684599169217,,,,RG_B0CFDD6BQW_SP_broad_beneno para cucarachas_Ultimatum Roach,,Ultimatum Roach - Jungle Click,,,,enabled,paused,,,,,,,,,,b0034jg9bs,,,Negative Exact,,,,,,0,0,0.00%,0.00,0.00,0,0,0.00%,0.00%,0.00,0.00,
Sponsored Products,Campaign Negative Keyword,,485157360224517,,,,549281391389824,,,,RG_B0CFDD6BQW_SP_broad_beneno para cucarachas_Ultimatum Roach,,Ultimatum Roach - Jungle Click,,,,enabled,paused,,,,,,,,,,b0034jg9bs,,,Negative Exact,,,,,,0,0,0.00%,0.00,0.00,0,0,0.00%,0.00%,0.00,0.00,
Sponsored Products,Campaign Negative Keyword,,485157360224517,,,,439796124000219,,,,RG_B0CFDD6BQW_SP_broad_beneno para cucarachas_Ultimatum Roach,,Ultimatum Roach - Jungle Click,,,,enabled,paused,,,,,,,,,,b00qeureqs,,,Negative Exact,,,,,,0,0,0.00%,0.00,0.00,0,0,0.00%,0.00%,0.00,0.00,
Sponsored Products,Campaign Negative Keyword,,485157360224517,,,,483187680313512,,,,RG_B0CFDD6BQW_SP_broad_beneno para cucarachas_Ultimatum Roach,,Ultimatum Roach - Jungle Click,,,,enabled,paused,,,,,,,,,,b0034jg9bs,,,Negative Exact,,,,,,0,0,0.00%,0.00,0.00,0,0,0.00%,0.00%,0.00,0.00,
Sponsored Products,Campaign Negative Keyword,,485157360224517,,,,428453057234642,,,,RG_B0CFDD6BQW_SP_broad_beneno para cucarachas_Ultimatum Roach,,Ultimatum Roach - Jungle Click,,,,enabled,paused,,,,,,,,,,b0034jg9bs,,,Negative Exact,,,,,,0,0,0.00%,0.00,0.00,0,0,0.00%,0.00%,0.00,0.00,
Sponsored Products,Campaign Negative Keyword,,485157360224517,,,,437508444131402,,,,RG_B0CFDD6BQW_SP_broad_beneno para cucarachas_Ultimatum Roach,,Ultimatum Roach - Jungle Click,,,,enabled,paused,,,,,,,,,,b00555sr9q,,,Negative Exact,,,,,,0,0,0.00%,0.00,0.00,0,0,0.00%,0.00%,0.00,0.00,
Sponsored Products,Campaign Negative Keyword,,485157360224517,,,,369153978398068,,,,RG_B0CFDD6BQW_SP_broad_beneno para cucarachas_Ultimatum Roach,,Ultimatum Roach - Jungle Click,,,,enabled,paused,,,,,,,,,,b0034jg9bs,,,Negative Exact,,,,,,0,0,0.00%,0.00,0.00,0,0,0.00%,0.00%,0.00,0.00,
Sponsored Products,Campaign Negative Keyword,,485157360224517,,,,539988090673326,,,,RG_B0CFDD6BQW_SP_broad_beneno para cucarachas_Ultimatum Roach,,Ultimatum Roach - Jungle Click,,,,enabled,paused,,,,,,,,,,b0034jg9bs,,,Negative Exact,,,,,,0,0,0.00%,0.00,0.00,0,0,0.00%,0.00%,0.00,0.00,
Sponsored Products,Campaign Negative Keyword,,485157360224517,,,,442339943586087,,,,RG_B0CFDD6BQW_SP_broad_beneno para cucarachas_Ultimatum Roach,,Ultimatum Roach - Jungle Click,,,,enabled,paused,,,,,,,,,,b0034jg9bs,,,Negative Exact,,,,,,0,0,0.00%,0.00,0.00,0,0,0.00%,0.00%,0.00,0.00,
Sponsored Products,Campaign Negative Keyword,,485157360224517,,,,308059421711013,,,,RG_B0CFDD6BQW_SP_broad_beneno para cucarachas_Ultimatum Roach,,Ultimatum Roach - Jungle Click,,,,enabled,paused,,,,,,,,,,b0034jg9bs,,,Negative Exact,,,,,,0,0,0.00%,0.00,0.00,0,0,0.00%,0.00%,0.00,0.00,
Sponsored Products,Campaign Negative Keyword,,485157360224517,,,,413273705224091,,,,RG_B0CFDD6BQW_SP_broad_beneno para cucarachas_Ultimatum Roach,,Ultimatum Roach - Jungle Click,,,,enabled,paused,,,,,,,,,,b0034jg9bs,,,Negative Exact,,,,,,0,0,0.00%,0.00,0.00,0,0,0.00%,0.00%,0.00,0.00,
Sponsored Products,Campaign Negative Keyword,,485157360224517,,,,481725135981690,,,,RG_B0CFDD6BQW_SP_broad_beneno para cucarachas_Ultimatum Roach,,Ultimatum Roach - Jungle Click,,,,enabled,paused,,,,,,,,,,b0034jg9bs,,,Negative Exact,,,,,,0,0,0.00%,0.00,0.00,0,0,0.00%,0.00%,0.00,0.00,
Sponsored Products,Campaign Negative Keyword,,485157360224517,,,,325835094461029,,,,RG_B0CFDD6BQW_SP_broad_beneno para cucarachas_Ultimatum Roach,,Ultimatum Roach - Jungle Click,,,,enabled,paused,,,,,,,,,,advion cockroach,,,Negative Exact,,,,,,0,0,0.00%,0.00,0.00,0,0,0.00%,0.00%,0.00,0.00,
Sponsored Products,Campaign Negative Keyword,,485157360224517,,,,342041123559443,,,,RG_B0CFDD6BQW_SP_broad_beneno para cucarachas_Ultimatum Roach,,Ultimatum Roach - Jungle Click,,,,enabled,paused,,,,,,,,,,4x blue pond dye 1 gallon,,,Negative Exact,,,,,,0,0,0.00%,0.00,0.00,0,0,0.00%,0.00%,0.00,0.00,
Sponsored Products,Campaign Negative Keyword,,485157360224517,,,,398388043430625,,,,RG_B0CFDD6BQW_SP_broad_beneno para cucarachas_Ultimatum Roach,,Ultimatum Roach - Jungle Click,,,,enabled,paused,,,,,,,,,,b0034jg9bs,,,Negative Exact,,,,,,0,0,0.00%,0.00,0.00,0,0,0.00%,0.00%,0.00,0.00,
Sponsored Products,Campaign Negative Keyword,,485157360224517,,,,545831002292734,,,,RG_B0CFDD6BQW_SP_broad_beneno para cucarachas_Ultimatum Roach,,Ultimatum Roach - Jungle Click,,,,enabled,paused,,,,,,,,,,b0034jg9bs,,,Negative Exact,,,,,,0,0,0.00%,0.00,0.00,0,0,0.00%,0.00%,0.00,0.00,
Sponsored Products,Campaign Negative Keyword,,485157360224517,,,,296858305997384,,,,RG_B0CFDD6BQW_SP_broad_beneno para cucarachas_Ultimatum Roach,,Ultimatum Roach - Jungle Click,,,,enabled,paused,,,,,,,,,,b0034jg9bs,,,Negative Exact,,,,,,0,0,0.00%,0.00,0.00,0,0,0.00%,0.00%,0.00,0.00,
Sponsored Products,Campaign Negative Keyword,,485157360224517,,,,508977310896546,,,,RG_B0CFDD6BQW_SP_broad_beneno para cucarachas_Ultimatum Roach,,Ultimatum Roach - Jungle Click,,,,enabled,paused,,,,,,,,,,b0034jg9bs,,,Negative Exact,,,,,,0,0,0.00%,0.00,0.00,0,0,0.00%,0.00%,0.00,0.00,
Sponsored Products,Campaign Negative Keyword,,485157360224517,,,,561002858597607,,,,RG_B0CFDD6BQW_SP_broad_beneno para cucarachas_Ultimatum Roach,,Ultimatum Roach - Jungle Click,,,,enabled,paused,,,,,,,,,,b0034jg9bs,,,Negative Exact,,,,,,0,0,0.00%,0.00,0.00,0,0,0.00%,0.00%,0.00,0.00,
Sponsored Products,Campaign Negative Keyword,,485157360224517,,,,497932820487696,,,,RG_B0CFDD6BQW_SP_broad_beneno para cucarachas_Ultimatum Roach,,Ultimatum Roach - Jungle Click,,,,enabled,paused,,,,,,,,,,b0034jg9bs,,,Negative Exact,,,,,,0,0,0.00%,0.00,0.00,0,0,0.00%,0.00%,0.00,0.00,
Sponsored Products,Campaign Negative Keyword,,485157360224517,,,,382888337469765,,,,RG_B0CFDD6BQW_SP_broad_beneno para cucarachas_Ultimatum Roach,,Ultimatum Roach - Jungle Click,,,,enabled,paused,,,,,,,,,,b0034jg9bs,,,Negative Exact,,,,,,0,0,0.00%,0.00,0.00,0,0,0.00%,0.00%,0.00,0.00,
Sponsored Products,Campaign Negative Keyword,,485157360224517,,,,386695365133412,,,,RG_B0CFDD6BQW_SP_broad_beneno para cucarachas_Ultimatum Roach,,Ultimatum Roach - Jungle Click,,,,enabled,paused,,,,,,,,,,b0034jg9bs,,,Negative Exact,,,,,,0,0,0.00%,0.00,0.00,0,0,0.00%,0.00%,0.00,0.00,
Sponsored Products,Campaign Negative Keyword,,485157360224517,,,,491200737840951,,,,RG_B0CFDD6BQW_SP_broad_beneno para cucarachas_Ultimatum Roach,,Ultimatum Roach - Jungle Click,,,,enabled,paused,,,,,,,,,,pool,,,Negative Phrase,,,,,,0,0,0.00%,0.00,0.00,0,0,0.00%,0.00%,0.00,0.00,
Sponsored Products,Campaign Negative Keyword,,485157360224517,,,,558213274352144,,,,RG_B0CFDD6BQW_SP_broad_beneno para cucarachas_Ultimatum Roach,,Ultimatum Roach - Jungle Click,,,,enabled,paused,,,,,,,,,,paint,,,Negative Phrase,,,,,,0,0,0.00%,0.00,0.00,0,0,0.00%,0.00%,0.00,0.00,
Sponsored Products,Campaign Negative Keyword,,485157360224517,,,,419502799716086,,,,RG_B0CFDD6BQW_SP_broad_beneno para cucarachas_Ultimatum Roach,,Ultimatum Roach - Jungle Click,,,,enabled,paused,,,,,,,,,,purgante,,,Negative Phrase,,,,,,0,0,0.00%,0.00,0.00,0,0,0.00%,0.00%,0.00,0.00,
Sponsored Products,Campaign Negative Keyword,,485157360224517,,,,535130152500945,,,,RG_B0CFDD6BQW_SP_broad_beneno para cucarachas_Ultimatum Roach,,Ultimatum Roach - Jungle Click,,,,enabled,paused,,,,,,,,,,citrus,,,Negative Phrase,,,,,,0,0,0.00%,0.00,0.00,0,0,0.00%,0.00%,0.00,0.00,
Sponsored Products,Campaign Negative Keyword,,485157360224517,,,,422094050197778,,,,RG_B0CFDD6BQW_SP_broad_beneno para cucarachas_Ultimatum Roach,,Ultimatum Roach - Jungle Click,,,,enabled,paused,,,,,,,,,,glue,,,Negative Phrase,,,,,,0,0,0.00%,0.00,0.00,0,0,0.00%,0.00%,0.00,0.00,
Sponsored Products,Campaign Negative Keyword,,485157360224517,,,,284174986695292,,,,RG_B0CFDD6BQW_SP_broad_beneno para cucarachas_Ultimatum Roach,,Ultimatum Roach - Jungle Click,,,,enabled,paused,,,,,,,,,,foggers,,,Negative Phrase,,,,,,0,0,0.00%,0.00,0.00,0,0,0.00%,0.00%,0.00,0.00,
